timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
3049931290,0.0023487264,0,0,0,0,0,0,0,0,0
3050431527,0.0028643077,0,0,0,0,0,0,0,0,0
3050941291,0.0032016058,0,0,0,0,0,0,0,0,0
3051451351,0.003336216,0,0,0,0,0,0,0,0,0
3051963286,0.006287305,0,0,0,0,0,0,0,0,0
3052473879,0.0067459154,0,0,0,0,0,0,0,0,0
3052974441,0.006487014,0,0,0,0,0,0,0,0,0
3053484392,0.005980178,0,0,0,0,0,0,0,0,0
3053995811,0.007805355,0,0,0,0,0,0,0,0,0
3054505604,0.0065203514,0,0,0,0,0,0,0,0,0
3055016545,0.0063844174,0,0,0,0,0,0,0,0,0
3055526543,0.00639227,0,0,0,0,0,0,0,0,0
3056037359,0.006370217,0,0,0,0,0,0,0,0,0
3056547287,0.0061341417,0,0,0,0,0,0,0,0,0
3057060026,0.007503637,0,0,0,0,0,0,0,0,0
3057569330,0.0070706955,0,0,0,0,0,0,0,0,0
3058080367,0.0075868857,0,0,0,0,0,0,0,0,0
3058591397,0.007222783,0,0,0,0,0,0,0,0,0
3059101328,0.0068315472,0,0,0,0,0,0,0,0,0
3059611361,0.008843222,0,0,0,0,0,0,0,0,0
3060122287,0.008367338,0,0,0,0,0,0,0,0,0
3060632287,0.00800254,0,0,0,0,0,0,0,0,0
3061132433,0.007616251,0,0,0,0,0,0,0,0,0
3061644510,0.0074512223,0,0,0,0,0,0,0,0,0
3062154646,0.008315986,0,0,0,0,0,0,0,0,0
3062664314,0.008998759,0,0,0,0,0,0,0,0,0
3063175837,0.00938936,0,0,0,0,0,0,0,0,0
3063684396,0.009754216,0,0,0,0,0,0,0,0,0
3064184314,0.010388041,0,0,0,0,0,0,0,0,0
3064694290,0.00999045,0,0,0,0,0,0,0,0,0
3065194352,0.00864023,0,0,0,0,0,0,0,0,0
3065694646,0.008353113,0,0,0,0,0,0,0,0,0
3066204438,0.008229744,0,0,0,0,0,0,0,0,0
3066715492,0.008368711,0,0,0,0,0,0,0,0,0
3067225529,0.007969175,0,0,0,0,0,0,0,0,0
3067728157,0.006351882,0,0,0,0,0,0,0,0,0
3068238740,0.0063714385,0,0,0,0,0,0,0,0,0
3068749290,0.006235821,0,0,0,0,0,0,0,0,0
3069259288,0.006645791,0,0,0,0,0,0,0,0,0
3069759377,0.007614219,0,0,0,0,0,0,0,0,0
3070261288,0.0076520354,0,0,0,0,0,0,0,0,0
3070771293,0.0068042786,0,0,0,0,0,0,0,0,0
3071281718,0.0068851295,0,0,0,0,0,0,0,0,0
3071792291,0.0071861693,0,0,0,0,0,0,0,0,0
3072302288,0.007137508,0,0,0,0,0,0,0,0,0
3072803649,0.007341003,0,0,0,0,0,0,0,0,0
3073313784,0.0070303767,0,0,0,0,0,0,0,0,0
3073815401,0.008861756,0,0,0,0,0,0,0,0,0
3074326288,0.008993126,0,0,0,0,0,0,0,0,0
3074837290,0.0087365825,0,0,0,0,0,0,0,0,0
3075348035,0.008364871,0,0,0,0,0,0,0,0,0
3075858293,0.008463556,0,0,0,0,0,0,0,0,0
3076368287,0.008131331,0,0,0,0,0,0,0,0,0
3076880431,0.0078198565,0,0,0,0,0,0,0,0,0
3077390929,0.007879254,0,0,0,0,0,0,0,0,0
3077901289,0.007516329,0,0,0,0,0,0,0,0,0
3078411330,0.0063026273,0,0,0,0,0,0,0,0,0
3078912291,0.0065569477,0,0,0,0,0,0,0,0,0
3079412346,0.006861475,0,0,0,0,0,0,0,0,0
3079923361,0.006854557,0,0,0,0,0,0,0,0,0
3080434287,0.0069303415,0,0,0,0,0,0,0,0,0
3080944287,0.006644948,0,0,0,0,0,0,0,0,0
3081444911,0.0077811135,0,0,0,0,0,0,0,0,0
3081955635,0.0073959036,0,0,0,0,0,0,0,0,0
3082456329,0.0072882394,0,0,0,0,0,0,0,0,0
3082956440,0.0074361474,0,0,0,0,0,0,0,0,0
3083467561,0.0074825617,0,0,0,0,0,0,0,0,0
3083977414,0.0075839106,0,0,0,0,0,0,0,0,0
3084479289,0.007191001,0,0,0,0,0,0,0,0,0
3084979497,0.0071356506,0,0,0,0,0,0,0,0,0
3085489853,0.007067898,0,0,0,0,0,0,0,0,0
3085990627,0.0069022058,0,0,0,0,0,0,0,0,0
3086501815,0.005631768,0,0,0,0,0,0,0,0,0
3087011300,0.007253155,0,0,0,0,0,0,0,0,0
3087522325,0.006966306,0,0,0,0,0,0,0,0,0
3088032288,0.0065784412,0,0,0,0,0,0,0,0,0
3088532628,0.006565251,0,0,0,0,0,0,0,0,0
3089042600,0.0064455373,0,0,0,0,0,0,0,0,0
3089553290,0.006120074,0,0,0,0,0,0,0,0,0
3090053454,0.005955196,0,0,0,0,0,0,0,0,0
3090563288,0.0066407034,0,0,0,0,0,0,0,0,0
3091073882,0.0067034476,0,0,0,0,0,0,0,0,0
3091585745,0.0068427287,0,0,0,0,0,0,0,0,0
3092096651,0.007934669,0,0,0,0,0,0,0,0,0
3092597308,0.009574347,0,0,0,0,0,0,0,0,0
3093107327,0.009900226,0,0,0,0,0,0,0,0,0
3093607831,0.010921079,0,0,0,0,0,0,0,0,0
3094117406,0.009663551,0,0,0,0,0,0,0,0,0
3094628653,0.009073063,0,0,0,0,0,0,0,0,0
3095128691,0.008797846,0,0,0,0,0,0,0,0,0
3095639409,0.008523845,0,0,0,0,0,0,0,0,0
3096141945,0.008091479,0,0,0,0,0,0,0,0,0
3096652421,0.008292117,0,0,0,0,0,0,0,0,0
3097162319,0.007935667,0,0,0,0,0,0,0,0,0
3097662475,0.0068862108,0,0,0,0,0,0,0,0,0
3098172545,0.0076378295,0,0,0,0,0,0,0,0,0
3098683359,0.0072433185,0,0,0,0,0,0,0,0,0
3099194312,0.0071874,0,0,0,0,0,0,0,0,0
3099704467,0.0072362865,0,0,0,0,0,0,0,0,0
3100214318,0.0072432323,0,0,0,0,0,0,0,0,0
3100714490,0.0087432,0,0,0,0,0,0,0,0,0
3101226171,0.009244408,0,0,0,0,0,0,0,0,0
3101737284,0.010781531,0,0,0,0,0,0,0,0,0
3102238288,0.01108891,0,0,0,0,0,0,0,0,0
3102748289,0.011639199,0,0,0,0,0,0,0,0,0
3103248690,0.011190303,0,0,0,0,0,0,0,0,0
3103758289,0.011351584,0,0,0,0,0,0,0,0,0
3104269290,0.01167069,0,0,0,0,0,0,0,0,0
3104779366,0.011023412,0,0,0,0,0,0,0,0,0
3105280337,0.010357888,0,0,0,0,0,0,0,0,0
3105791532,0.008927893,0,0,0,0,0,0,0,0,0
3106302287,0.008563059,0,0,0,0,0,0,0,0,0
3106812428,0.008684428,0,0,0,0,0,0,0,0,0
3107323363,0.011713397,0,0,0,0,0,0,0,0,0
3107833427,0.011489016,0,0,0,0,0,0,0,0,0
3108334199,0.011395147,0,0,0,0,0,0,0,0,0
3108834404,0.011498348,0,0,0,0,0,0,0,0,0
3109345499,0.011143748,0,0,0,0,0,0,0,0,0
3109855447,0.011138989,0,0,0,0,0,0,0,0,0
3110355482,0.010887383,0,0,0,0,0,0,0,0,0
3110866810,0.0108522065,0,0,0,0,0,0,0,0,0
3111377681,0.010165686,0,0,0,0,0,0,0,0,0
3111887287,0.009845857,0,0,0,0,0,0,0,0,0
3112398289,0.00919263,0,0,0,0,0,0,0,0,0
3112908745,0.009627987,0,0,0,0,0,0,0,0,0
3113419289,0.009018229,0,0,0,0,0,0,0,0,0
3113919380,0.008466154,0,0,0,0,0,0,0,0,0
3114429318,0.008183693,0,0,0,0,0,0,0,0,0
3114940032,0.0077903373,0,0,0,0,0,0,0,0,0
3115440413,0.0065756836,0,0,0,0,0,0,0,0,0
3115951913,0.007525738,0,0,0,0,0,0,0,0,0
3116462658,0.007245327,0,0,0,0,0,0,0,0,0
3116965641,0.0066913655,0,0,0,0,0,0,0,0,0
3117476328,0.0065103155,0,0,0,0,0,0,0,0,0
3117986324,0.0064667934,0,0,0,0,0,0,0,0,0
3118497464,0.006570365,0,0,0,0,0,0,0,0,0
3119007611,0.006783045,0,0,0,0,0,0,0,0,0
3119519591,0.0054618516,0,0,0,0,0,0,0,0,0
3120030367,0.004965357,0,0,0,0,0,0,0,0,0
3120540535,0.006038427,0,0,0,0,0,0,0,0,0
3121050289,0.006460941,0,0,0,0,0,0,0,0,0
3121561600,0.006323276,0,0,0,0,0,0,0,0,0
3122072291,0.0065267025,0,0,0,0,0,0,0,0,0
3122582568,0.006283611,0,0,0,0,0,0,0,0,0
3123085762,0.0059678163,0,0,0,0,0,0,0,0,0
3123596004,0.0032591051,0,0,0,0,0,0,0,0,0
3124106329,0.003291194,0,0,0,0,0,0,0,0,0
3124616313,-0.005759494,0,0,0,0,0,0,0,0,0
3125127804,-0.004554382,0,0,0,0,0,0,0,0,0
3125637380,-0.0036973082,0,0,0,0,0,0,0,0,0
3126148410,-0.0023526559,0,0,0,0,0,0,0,0,0
3126648854,-0.00044111288,0,0,0,0,0,0,0,0,0
3127159320,0.00036245922,0,0,0,0,0,0,0,0,0
3127669329,-0.0008832868,0,0,0,0,0,0,0,0,0
3128181453,-0.001541814,0,0,0,0,0,0,0,0,0
3128691302,-0.010580717,0,0,0,0,0,0,0,0,0
3129191393,-0.021961201,0,0,0,0,0,0,0,0,0
3129702287,-0.017687209,0,0,0,0,0,0,0,0,0
3130213218,-0.015019932,0,0,0,0,0,0,0,0,0
3130722366,-0.013610666,0,0,0,0,0,0,0,0,0
3131233289,-0.010992903,0,0,0,0,0,0,0,0,0
3131743345,-0.009442717,0,0,0,0,0,0,0,0,0
3132254730,-0.0073647443,0,0,0,0,0,0,0,0,0
3132765968,-0.0061374754,0,0,0,0,0,0,0,0,0
3133276694,-0.009290306,0,0,0,0,0,0,0,0,0
3133787348,-0.008177153,0,0,0,0,0,0,0,0,0
3134297458,-0.005965303,0,0,0,0,0,0,0,0,0
3134798505,-0.00456197,0,0,0,0,0,0,0,0,0
3135309318,-0.00337671,0,0,0,0,0,0,0,0,0
3135820286,-0.0037320375,0,0,0,0,0,0,0,0,0
3136330551,-0.002200369,0,0,0,0,0,0,0,0,0
3136832043,-0.0016857666,0,0,0,0,0,0,0,0,0
3137342774,-0.0016469741,0,0,0,0,0,0,0,0,0
3137853288,-0.00042282965,0,0,0,0,0,0,0,0,0
3138363331,-0.00096763053,0,0,0,0,0,0,0,0,0
3138874715,-0.0013070061,0,0,0,0,0,0,0,0,0
3139384290,-0.0009047157,0,0,0,0,0,0,0,0,0
3139895401,-0.00048317134,0,0,0,0,0,0,0,0,0
3140405949,0.00029482515,0,0,0,0,0,0,0,0,0
3140916333,0.000572771,0,0,0,0,0,0,0,0,0
3141426289,0.0019475349,0,0,0,0,0,0,0,0,0
3141938472,0.0023194235,0,0,0,0,0,0,0,0,0
3142438562,0.002442602,0,0,0,0,0,0,0,0,0
3142948287,0.0030015805,0,0,0,0,0,0,0,0,0
3143458572,0.0032940207,0,0,0,0,0,0,0,0,0
3143969329,0.0021438776,0,0,0,0,0,0,0,0,0
3144469586,0.0045845034,0,0,0,0,0,0,0,0,0
3144979288,0.0045539862,0,0,0,0,0,0,0,0,0
3145480889,0.0034056448,0,0,0,0,0,0,0,0,0
3145991431,0.004823441,0,0,0,0,0,0,0,0,0
3146501394,0.004828173,0,0,0,0,0,0,0,0,0
3147013584,0.005322748,0,0,0,0,0,0,0,0,0
3147514288,0.0051345727,0,0,0,0,0,0,0,0,0
3148024486,0.0050069536,0,0,0,0,0,0,0,0,0
3148534289,0.0046421587,0,0,0,0,0,0,0,0,0
3149045403,0.0044317874,0,0,0,0,0,0,0,0,0
3149555566,0.0055304384,0,0,0,0,0,0,0,0,0
3150066334,0.0054314034,0,0,0,0,0,0,0,0,0
3150577369,0.005077389,0,0,0,0,0,0,0,0,0
3151087329,0.0060318047,0,0,0,0,0,0,0,0,0
3151588169,0.0057525607,0,0,0,0,0,0,0,0,0
3152098876,0.004239693,0,0,0,0,0,0,0,0,0
3152609329,0.007773725,0,0,0,0,0,0,0,0,0
3153119310,0.0074198362,0,0,0,0,0,0,0,0,0
3153621389,0.0071969354,0,0,0,0,0,0,0,0,0
3154131460,0.007512614,0,0,0,0,0,0,0,0,0
3154642413,0.0072518233,0,0,0,0,0,0,0,0,0
3155152329,0.008904676,0,0,0,0,0,0,0,0,0
3155652485,0.008240251,0,0,0,0,0,0,0,0,0
3156162286,0.0077380836,0,0,0,0,0,0,0,0,0
3156663399,0.007461837,0,0,0,0,0,0,0,0,0
3157165429,0.0070952033,0,0,0,0,0,0,0,0,0
3157675519,0.005942527,0,0,0,0,0,0,0,0,0
3158186517,0.0059145684,0,0,0,0,0,0,0,0,0
3158697338,0.005761122,0,0,0,0,0,0,0,0,0
3159208289,0.004907455,0,0,0,0,0,0,0,0,0
3159708451,0.006089169,0,0,0,0,0,0,0,0,0
3160218301,0.005628588,0,0,0,0,0,0,0,0,0
3160729630,0.0068852515,0,0,0,0,0,0,0,0,0
3161240139,0.006629835,0,0,0,0,0,0,0,0,0
3161750398,0.00634177,0,0,0,0,0,0,0,0,0
3162260584,0.005918826,0,0,0,0,0,0,0,0,0
3162761290,0.005721809,0,0,0,0,0,0,0,0,0
3163271688,0.0064696628,0,0,0,0,0,0,0,0,0
3163781333,0.005842902,0,0,0,0,0,0,0,0,0
3164281972,0.0058231545,0,0,0,0,0,0,0,0,0
3164791289,0.0063788136,0,0,0,0,0,0,0,0,0
3165293391,0.0061280965,0,0,0,0,0,0,0,0,0
3165803288,0.004477853,0,0,0,0,0,0,0,0,0
3166304820,0.0062659844,0,0,0,0,0,0,0,0,0
3166814825,0.005943798,0,0,0,0,0,0,0,0,0
3167325424,0.004523422,0,0,0,0,0,0,0,0,0
3167835713,0.005496964,0,0,0,0,0,0,0,0,0
3168346291,0.0043088654,0,0,0,0,0,0,0,0,0
3168846571,0.0057466747,0,0,0,0,0,0,0,0,0
3169357287,0.0050380114,0,0,0,0,0,0,0,0,0
3169867389,0.0062890714,0,0,0,0,0,0,0,0,0
3170367433,0.0064456295,0,0,0,0,0,0,0,0,0
3170877564,0.009547355,0,0,0,0,0,0,0,0,0
3171377539,0.016097717,0,0,0,0,0,0,0,0,0
3171889135,0.023182277,0,0,0,0,0,0,0,0,0
3172399725,0.020903926,0,0,0,0,0,0,0,0,0
3172910289,0.02023151,0,0,0,0,0,0,0,0,0
3173420292,0.023387477,0,0,0,0,0,0,0,0,0
3173930288,0.020132259,0,0,0,0,0,0,0,0,0
3174441542,0.026376361,0,0,0,0,0,0,0,0,0
3174952330,0.045270517,0,0,0,0,0,0,0,0,0
3175452388,0.043023463,0,0,0,0,0,0,0,0,0
3175962290,0.040147517,0,0,0,0,0,0,0,0,0
3176473288,0.0364468,0,0,0,0,0,0,0,0,0
3176984240,0.032812547,0,0,0,0,0,0,0,0,0
3177494835,0.030765662,0,0,0,0,0,0,0,0,0
3178005401,0.042920638,0,0,0,0,0,0,0,0,0
3178516003,0.04294603,0,0,0,0,0,0,0,0,0
3179027207,0.042883232,0,0,0,0,0,0,0,0,0
3179528562,0.048875287,0,0,0,0,0,0,0,0,0
3180029323,0.051882803,0,0,0,0,0,0,0,0,0
3180538366,0.052537575,0,0,0,0,0,0,0,0,0
3181049340,0.054567583,0,0,0,0,0,0,0,0,0
3181549974,0.05668948,0,0,0,0,0,0,0,0,0
3182060490,0.062911384,0,0,0,0,0,0,0,0,0
3182570322,0.06295281,0,0,0,0,0,0,0,0,0
3183070402,0.062014792,0,0,0,0,0,0,0,0,0
3183581354,0.0704286,0,0,0,0,0,0,0,0,0
3184091430,0.07015258,0,0,0,0,0,0,0,0,0
3184591574,0.06409825,0,0,0,0,0,0,0,0,0
3185101288,0.059949987,0,0,0,0,0,0,0,0,0
3185601339,0.048996013,0,0,0,0,0,0,0,0,0
3186102424,0.047185034,0,0,0,0,0,0,0,0,0
3186613470,0.044837814,0,0,0,0,0,0,0,0,0
3187123739,0.04112592,0,0,0,0,0,0,0,0,0
3187624243,0.03826826,0,0,0,0,0,0,0,0,0
3188125756,0.03647837,0,0,0,0,0,0,0,0,0
3188636351,0.033433292,0,0,0,0,0,0,0,0,0
3189146332,0.03092779,0,0,0,0,0,0,0,0,0
3189657329,0.028782623,0,0,0,0,0,0,0,0,0
3190160287,0.026804475,0,0,0,0,0,0,0,0,0
3190671604,0.02353802,0,0,0,0,0,0,0,0,0
3191181972,0.021562248,0,0,0,0,0,0,0,0,0
3191692330,0.01986868,0,0,0,0,0,0,0,0,0
3192203330,0.018733997,0,0,0,0,0,0,0,0,0
3192713313,0.017529901,0,0,0,0,0,0,0,0,0
3193213454,0.017618395,0,0,0,0,0,0,0,0,0
3193724289,0.017690802,0,0,0,0,0,0,0,0,0
3194233929,0.018343974,0,0,0,0,0,0,0,0,0
3194744487,0.016907288,0,0,0,0,0,0,0,0,0
3195255480,0.016448917,0,0,0,0,0,0,0,0,0
3195765402,0.014791223,0,0,0,0,0,0,0,0,0
3196266177,0.014201965,0,0,0,0,0,0,0,0,0
3196777485,0.013275063,0,0,0,0,0,0,0,0,0
3197287329,0.012578777,0,0,0,0,0,0,0,0,0
3197797422,0.011970656,0,0,0,0,0,0,0,0,0
3198309208,0.010605449,0,0,0,0,0,0,0,0,0
3198809289,0.009819893,0,0,0,0,0,0,0,0,0
3199309405,0.009221138,0,0,0,0,0,0,0,0,0
3199819549,0.008832328,0,0,0,0,0,0,0,0,0
3200330749,0.008549847,0,0,0,0,0,0,0,0,0
3200840288,0.008087766,0,0,0,0,0,0,0,0,0
3201350287,0.008187131,0,0,0,0,0,0,0,0,0
3201862123,0.00558606,0,0,0,0,0,0,0,0,0
3202372332,0.005444853,0,0,0,0,0,0,0,0,0
3202883288,0.0054532844,0,0,0,0,0,0,0,0,0
3203393369,0.005290517,0,0,0,0,0,0,0,0,0
3203893559,0.004341412,0,0,0,0,0,0,0,0,0
3204403289,0.0044986987,0,0,0,0,0,0,0,0,0
3204913498,0.0045330264,0,0,0,0,0,0,0,0,0
3205424350,0.004527452,0,0,0,0,0,0,0,0,0
3205935436,0.004719804,0,0,0,0,0,0,0,0,0
3206445397,0.0046496196,0,0,0,0,0,0,0,0,0
3206946851,0.004904527,0,0,0,0,0,0,0,0,0
3207456906,0.0040928246,0,0,0,0,0,0,0,0,0
3207967290,0.00407168,0,0,0,0,0,0,0,0,0
3208477311,0.004219885,0,0,0,0,0,0,0,0,0
3208979404,0.0040866905,0,0,0,0,0,0,0,0,0
3209489784,0.0051247906,0,0,0,0,0,0,0,0,0
3210000316,0.0052119712,0,0,0,0,0,0,0,0,0
3210511290,0.0049962196,0,0,0,0,0,0,0,0,0
3211021342,0.0049121426,0,0,0,0,0,0,0,0,0
3211530326,0.0046243398,0,0,0,0,0,0,0,0,0
3212042664,0.0044054883,0,0,0,0,0,0,0,0,0
3212552330,0.0060614473,0,0,0,0,0,0,0,0,0
3213063385,0.0060675736,0,0,0,0,0,0,0,0,0
3213574492,0.0058070035,0,0,0,0,0,0,0,0,0
3214084622,0.005636457,0,0,0,0,0,0,0,0,0
3214595420,0.005605506,0,0,0,0,0,0,0,0,0
3215105556,0.00627912,0,0,0,0,0,0,0,0,0
3215616324,0.0059035458,0,0,0,0,0,0,0,0,0
3216127598,0.005780846,0,0,0,0,0,0,0,0,0
3216638238,0.005570571,0,0,0,0,0,0,0,0,0
3217148462,0.0052058515,0,0,0,0,0,0,0,0,0
3217659320,0.0058420077,0,0,0,0,0,0,0,0,0
3218169289,0.0063939523,0,0,0,0,0,0,0,0,0
3218680295,0.00711759,0,0,0,0,0,0,0,0,0
3219191486,0.0069591063,0,0,0,0,0,0,0,0,0
3219701367,0.0067387046,0,0,0,0,0,0,0,0,0
3220211555,0.006112412,0,0,0,0,0,0,0,0,0
3220723291,0.010015166,0,0,0,0,0,0,0,0,0
3221234024,0.009235815,0,0,0,0,0,0,0,0,0
3221744391,0.008668162,0,0,0,0,0,0,0,0,0
3222253288,0.008481577,0,0,0,0,0,0,0,0,0
3222753476,0.0084863445,0,0,0,0,0,0,0,0,0
3223263699,0.010066773,0,0,0,0,0,0,0,0,0
3223775006,0.011731816,0,0,0,0,0,0,0,0,0
3224284598,0.011916972,0,0,0,0,0,0,0,0,0
3224785406,0.012023734,0,0,0,0,0,0,0,0,0
3225294801,0.012118388,0,0,0,0,0,0,0,0,0
3225805637,0.010987511,0,0,0,0,0,0,0,0,0
3226316315,0.013512387,0,0,0,0,0,0,0,0,0
3226826380,0.017940361,0,0,0,0,0,0,0,0,0
3227327239,0.025455792,0,0,0,0,0,0,0,0,0
3227838448,0.03188217,0,0,0,0,0,0,0,0,0
3228339396,0.035684343,0,0,0,0,0,0,0,0,0
3228849288,0.03323624,0,0,0,0,0,0,0,0,0
3229349693,0.037507433,0,0,0,0,0,0,0,0,0
3229859430,0.034740876,0,0,0,0,0,0,0,0,0
3230370587,0.043765485,0,0,0,0,0,0,0,0,0
3230881328,0.04515094,0,0,0,0,0,0,0,0,0
3231391343,0.046520613,0,0,0,0,0,0,0,0,0
3231894001,0.03945708,0,0,0,0,0,0,0,0,0
3232404291,0.03801428,0,0,0,0,0,0,0,0,0
3232904329,0.03560893,0,0,0,0,0,0,0,0,0
3233404524,0.013536784,0,0,0,0,0,0,0,0,0
3233915655,0.0153359575,0,0,0,0,0,0,0,0,0
3234425400,-0.010373213,0,0,0,0,0,0,0,0,0
3234925935,-0.0020640958,0,0,0,0,0,0,0,0,0
3235435460,0.0020473758,0,0,0,0,0,0,0,0,0
3235946290,0.018495478,0,0,0,0,0,0,0,0,0
3236456339,0.037822638,0,0,0,0,0,0,0,0,0
3236968364,0.036724035,0,0,0,0,0,0,0,0,0
3237479106,0.027550103,0,0,0,0,0,0,0,0,0
3237989354,0.021113718,0,0,0,0,0,0,0,0,0
3238499365,0.027474772,0,0,0,0,0,0,0,0,0
3239001290,0.03935839,0,0,0,0,0,0,0,0,0
3239511326,0.02951258,0,0,0,0,0,0,0,0,0
3240013307,0.022965709,0,0,0,0,0,0,0,0,0
3240524885,-0.0021470066,0,0,0,0,0,0,0,0,0
3241035767,-0.025030848,0,0,0,0,0,0,0,0,0
3241545600,-0.03135389,0,0,0,0,0,0,0,0,0
3242056889,-0.025491139,0,0,0,0,0,0,0,0,0
3242566324,-0.037381347,0,0,0,0,0,0,0,0,0
3243077435,-0.04464866,0,0,0,0,0,0,0,0,0
3243587496,-0.045421742,0,0,0,0,0,0,0,0,0
3244097364,-0.05112085,0,0,0,0,0,0,0,0,0
3244607331,-0.06095539,0,0,0,0,0,0,0,0,0
