timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
3244913948,3244912960,396825,-0.087878786,-0.26060605,0.6022727,nan,0
3245894675,3245893756,396825,-0.14318182,-0.25833333,0.630303,nan,0
3246896960,3246896042,396825,-0.10227273,-0.2651515,0.6075757,nan,0
3247899442,3247898524,396825,0.003030303,-0.24090908,0.580303,nan,0
3248902261,3248901342,396825,0.046212118,-0.19999999,0.5962121,nan,0
3249904553,3249903602,396825,0.044696968,-0.20378788,0.5893939,nan,0
3250907347,3250906429,396825,-0.08333333,-0.25227273,0.6401515,nan,0
3251910110,3251909189,396825,-0.12272727,-0.25378788,0.6462121,nan,0
3252911899,3252910979,396825,-0.11893939,-0.24242423,0.6045454,nan,0
3253914164,3253913244,396825,-0.14469697,-0.2560606,0.64469695,nan,0
3254916261,3254915342,396825,-0.14772727,-0.24318181,0.630303,nan,0
3255897039,3255896119,396825,-0.12348484,-0.25227273,0.6371212,nan,0
3256900153,3256899235,396825,-0.14469697,-0.25454545,0.6272727,nan,0
3257902685,3257901766,396825,-0.13030303,-0.24166666,0.59772724,nan,0
3258905378,3258904460,396825,-0.14393939,-0.24999999,0.60075754,nan,0
3259907037,3259906119,396825,-0.086363636,-0.25454545,0.6159091,nan,0
3260909458,3260908540,396825,-0.01060606,-0.22424242,0.625,nan,0
3261912619,3261911701,396825,0.03181818,-0.18030302,0.62045455,nan,0
3262893341,3262892423,396825,0.03181818,-0.1590909,0.60075754,nan,0
3263895221,3263894147,396825,0.052272726,-0.1060606,0.58181816,nan,0
3264897604,3264896588,396825,0.05681818,-0.07575757,0.57954544,nan,0
3265900179,3265899260,396825,0.07878788,-0.04090909,0.56060606,nan,0
3266903348,3266902430,396825,0.06060606,0.01969697,0.5325757,nan,0
3267906110,3267905188,396825,0.07272727,0.018181818,0.53787875,nan,0
3268908587,3268907669,396825,-0.006060606,0.018181818,0.56060606,nan,0
3269911373,3269910450,396825,0.03712121,0.00530303,0.59469694,nan,0
3270913334,3270912416,396825,0.1280303,0.00530303,0.5537879,nan,0
3271894841,3271893920,396825,0.13030303,-0.08257575,0.5621212,nan,0
3272897793,3272896869,396825,0.099999994,-0.15227272,0.5992424,nan,0
3273900177,3273899259,396825,0.031060604,-0.14393939,0.6257576,nan,0
3274902592,3274901672,396825,-0.008333333,-0.11742424,0.5931818,nan,0
3275904534,3275903616,396825,0.046969697,-0.15984848,0.6136363,nan,0
3276907038,3276906119,396825,0.10681818,-0.15681818,0.5590909,nan,0
3277909663,3277908744,396825,0.06363636,-0.14924242,0.59090906,nan,0
3278912397,3278911477,396825,0.052272726,-0.14393939,0.60075754,nan,0
3279915462,3279914543,396825,0.049999997,-0.11742424,0.59166664,nan,0
3280895800,3280894880,396825,0.046212118,-0.109848484,0.58181816,nan,0
3281898550,3281897632,396825,0.08030303,-0.11212121,0.5681818,nan,0
3282901730,3282900811,396825,0.07272727,-0.12575758,0.5992424,nan,0
3283903646,3283902728,396825,0.071969695,-0.036363635,0.6075757,nan,0
3284905730,3284904811,396825,0.015151515,0.093939394,0.5363636,nan,0
3285908045,3285907126,396825,-0.0045454544,0.12878788,0.51363635,nan,0
3286910148,3286909229,396825,-0.053787876,0.10151515,0.56363636,nan,0
3287912783,3287911864,396825,-0.093939394,0.07954545,0.58181816,nan,0
3288914846,3288913928,396825,-0.06212121,0.08030303,0.5780303,nan,0
3289895144,3289894226,396825,-0.043939393,0.07954545,0.58787876,nan,0
3290898041,3290897123,396825,-0.043939393,0.096969694,0.5568182,nan,0
3291900397,3291899478,396825,-0.20833333,0.07424242,0.575,nan,0
3292903046,3292902126,396825,-0.25530303,0.041666664,0.58181816,nan,0
3293905957,3293905012,396825,-0.22651514,0.052272726,0.58484846,nan,0
3294908354,3294907436,396825,-0.23787878,0.048484847,0.60075754,nan,0
3295911436,3295910519,396825,-0.23787878,0.03939394,0.59469694,nan,0
3296913566,3296912648,396825,-0.22045454,0.052272726,0.580303,nan,0
3297894591,3297893673,396825,-0.18333332,0.07954545,0.5780303,nan,0
3298897365,3298896447,396825,-0.14924242,0.12499999,0.5621212,nan,0
3299900220,3299899263,396825,-0.061363634,0.11363636,0.580303,nan,0
3300903074,3300902149,396825,-0.070454545,0.099999994,0.58484846,nan,0
3301906041,3301905122,396825,0.020454545,0.05833333,0.59090906,nan,0
3302908570,3302907652,396825,0.05833333,0.0075757573,0.5621212,nan,0
3303911566,3303910647,396825,0.09469697,-0.112878785,0.5719697,nan,0
3304892759,3304891835,396825,0.008333333,-0.11212121,0.6219697,nan,0
3305895104,3305894185,396825,0.006818182,-0.09166666,0.6272727,nan,0
3306897038,3306896119,396825,0.045454543,-0.092424236,0.5992424,nan,0
3307898883,3307897962,396825,0.09469697,-0.098484844,0.58181816,nan,0
3308901651,3308900732,396825,0.08712121,-0.096969694,0.5537879,nan,0
3309904497,3309903555,396825,0.057575755,-0.114393935,0.580303,nan,0
3310906550,3310905631,396825,0.06969697,-0.12272727,0.61439395,nan,0
3311909322,3311908403,396825,0.090909086,-0.11969697,0.58484846,nan,0
3312911349,3312910409,396825,0.08030303,-0.13181818,0.5568182,nan,0
3313913732,3313912812,396825,0.052272726,-0.2151515,0.5833333,nan,0
3314916809,3314915694,396825,-0.037878785,-0.2590909,0.6287879,nan,0
3315898047,3315897128,396825,-0.11969697,-0.26742423,0.5962121,nan,0
3316900455,3316899517,396825,-0.14545454,-0.26666665,0.59469694,nan,0
3317903142,3317902223,396825,-0.20151514,-0.2681818,0.5863636,nan,0
3318905853,3318904934,396825,-0.19015151,-0.25227273,0.630303,nan,0
3319908891,3319907972,396825,-0.13030303,-0.25984848,0.6484848,nan,0
3320910452,3320909505,396825,-0.12954545,-0.24242423,0.6159091,nan,0
3321912615,3321911674,396825,-0.14242424,-0.23863636,0.610606,nan,0
3322894308,3322893383,396825,-0.10075757,-0.2590909,0.6333333,nan,0
3323896206,3323895287,396825,-0.08712121,-0.27045453,0.62045455,nan,0
3324898624,3324897703,396825,-0.07272727,-0.26742423,0.6045454,nan,0
3325901493,3325900560,396825,-0.096969694,-0.25454545,0.60303026,nan,0
3326903484,3326902565,396825,-0.14696969,-0.25757575,0.630303,nan,0
3327906106,3327905187,396825,-0.13636363,-0.24469696,0.6189394,nan,0
3328908154,3328907234,396825,-0.07575757,-0.24621211,0.64166665,nan,0
3329910854,3329909936,396825,-0.068939395,-0.24848484,0.6318182,nan,0
3330913383,3330912464,396825,-0.17575757,-0.23181817,0.64166665,nan,0
3331916073,3331915152,396825,-0.25833333,-0.13030303,0.6371212,nan,0
3332897437,3332896518,396825,-0.24924241,0.018181818,0.5537879,nan,0
3333900361,3333899403,396825,-0.1560606,0.090909086,0.59469694,nan,0
3334901925,3334901005,396825,-0.10075757,0.10454545,0.5681818,nan,0
3335905092,3335904172,396825,-0.19696969,0.086363636,0.5477272,nan,0
3336907874,3336906955,396825,-0.27196968,0.0045454544,0.60909086,nan,0
3337910154,3337909236,396825,-0.28787878,-0.10530303,0.58181816,nan,0
3338912739,3338911759,396825,-0.24393938,-0.14090909,0.6401515,nan,0
3339893729,3339892810,396825,-0.2590909,-0.12651515,0.5719697,nan,0
3340896207,3340895288,396825,-0.28636363,-0.05833333,0.6136363,nan,0
3341899302,3341898378,396825,-0.3151515,-0.043939393,0.5681818,nan,0
3342901510,3342900591,396825,-0.22348484,-0.046212118,0.59166664,nan,0
3343904828,3343903909,396825,-0.26060605,-0.006818182,0.5962121,nan,0
3344907249,3344906330,396825,-0.14696969,0.08257575,0.59166664,nan,0
3345909158,3345908239,396825,-0.111363634,0.076515146,0.57954544,nan,0
3346911911,3346910992,396825,-0.0840909,0.092424236,0.53787875,nan,0
3347914405,3347913486,396825,-0.18787879,0.076515146,0.575,nan,0
3348895718,3348894795,396825,-0.29166666,-0.00530303,0.5719697,nan,0
3349897839,3349896919,396825,-0.3212121,-0.070454545,0.6075757,nan,0
3350899712,3350898792,396825,-0.30151513,-0.041666664,0.5962121,nan,0
3351902780,3351901862,396825,-0.26287878,-0.034848485,0.57954544,nan,0
3352905287,3352904343,396825,-0.20984848,-0.03333333,0.5992424,nan,0
3353907135,3353906216,396825,-0.14090909,0.056060605,0.59090906,nan,0
3354909925,3354909006,396825,-0.098484844,0.07575757,0.58787876,nan,0
3355912444,3355911493,396825,-0.086363636,0.07121212,0.54393935,nan,0
3356914735,3356913816,396825,-0.1030303,0.10757575,0.53484845,nan,0
3357895754,3357894836,396825,-0.16893938,0.09469697,0.5651515,nan,0
3358898455,3358897536,396825,-0.14166667,0.109848484,0.5280303,nan,0
3359901431,3359900513,396825,-0.06060606,0.09924242,0.5931818,nan,0
3360904218,3360903268,396825,-0.112878785,0.076515146,0.55227274,nan,0
3361906346,3361905426,396825,-0.16136363,0.12727273,0.575,nan,0
3362909297,3362908378,396825,-0.2219697,-0.076515146,0.6045454,nan,0
3363911618,3363910699,396825,-0.13939394,-0.20984848,0.6401515,nan,0
3364913966,3364913047,396825,-0.087878786,-0.23560606,0.6257576,nan,0
3365894613,3365893694,396825,-0.095454544,-0.24772726,0.6287879,nan,0
3366897127,3366896209,396825,-0.18939394,-0.24924241,0.6333333,nan,0
3367899691,3367898772,396825,-0.31439394,-0.14924242,0.5931818,nan,0
3368901731,3368900812,396825,-0.30606058,-0.1719697,0.57348484,nan,0
3369904442,3369903523,396825,-0.30833334,-0.15681818,0.6045454,nan,0
3370907567,3370906647,396825,-0.26363635,-0.10833333,0.59772724,nan,0
3371909987,3371909066,396825,-0.11363636,-0.17272727,0.6045454,nan,0
3372912667,3372911747,396825,-0.16439393,-0.2712121,0.5962121,nan,0
3373893854,3373892934,396825,-0.18181817,-0.26439393,0.6287879,nan,0
3374896634,3374895713,396825,-0.17348485,-0.2530303,0.6431818,nan,0
3375898939,3375898020,396825,-0.17348485,-0.24545453,0.61439395,nan,0
3376901310,3376900392,396825,-0.16060606,-0.24621211,0.59772724,nan,0
3377903811,3377902885,396825,-0.15454546,-0.24090908,0.6348485,nan,0
3378906799,3378905880,396825,-0.17424242,-0.23863636,0.61439395,nan,0
3379909561,3379908642,396825,-0.15454546,-0.24545453,0.610606,nan,0
3380912604,3380911632,396825,-0.17575757,-0.25227273,0.6363636,nan,0
3381893540,3381892622,396825,-0.15075757,-0.24166666,0.625,nan,0
3382895958,3382895039,396825,-0.16742423,-0.25075758,0.6318182,nan,0
3383899038,3383898119,396825,-0.1681818,-0.24545453,0.59469694,nan,0
3384901749,3384900830,396825,-0.15757576,-0.24242423,0.63863635,nan,0
3385903663,3385902744,396825,-0.16742423,-0.24999999,0.610606,nan,0
3386906405,3386905486,396825,-0.1719697,-0.25681818,0.6333333,nan,0
3387908679,3387907760,396825,-0.15833333,-0.24696968,0.64469695,nan,0
3388911863,3388910943,396825,-0.1621212,-0.24621211,0.64166665,nan,0
3389914304,3389913385,396825,-0.15833333,-0.24772726,0.64772725,nan,0
3390895343,3390894424,396825,-0.1621212,-0.22651514,0.60075754,nan,0
3391898396,3391897476,396825,-0.16666666,-0.2310606,0.5689394,nan,0
3392900936,3392900017,396825,-0.16893938,-0.2340909,0.59166664,nan,0
3393903503,3393902583,396825,-0.17121212,-0.23636363,0.5931818,nan,0
3394906481,3394905563,396825,-0.17954545,-0.24318181,0.575,nan,0
3395908776,3395907857,396825,-0.17954545,-0.24696968,0.58484846,nan,0
3396911727,3396910807,396825,-0.18181817,-0.23181817,0.57045454,nan,0
3397913960,3397913042,396825,-0.18636364,-0.23863636,0.56666666,nan,0
3398916427,3398915507,396825,-0.175,-0.23636363,0.580303,nan,0
3399898496,3399897577,396825,-0.18560605,-0.2310606,0.5507576,nan,0
3400900854,3400899935,396825,-0.17121212,-0.23181817,0.60303026,nan,0
3401902753,3401901833,396825,-0.18181817,-0.23560606,0.5621212,nan,0
3402905496,3402904576,396825,-0.16439393,-0.22727272,0.58787876,nan,0
3403907910,3403906968,396825,-0.1810606,-0.24545453,0.57954544,nan,0
3404910686,3404909768,396825,-0.14469697,-0.16893938,0.60909086,nan,0
3405912927,3405911999,396825,0.021969697,-0.12348484,0.5492424,nan,0
3406894051,3406893131,396825,-0.1060606,0.05530303,0.5681818,nan,0
3407896890,3407895972,396825,-0.19242424,0.049999997,0.54393935,nan,0
3408899556,3408898637,396825,-0.14393939,0.06439394,0.5280303,nan,0
3409901942,3409901022,396825,-0.043939393,0.17045455,0.47121212,nan,0
3410905036,3410904118,396825,-0.0022727272,0.12651515,0.5265151,nan,0
3411907276,3411906357,396825,0.031060604,0.053787876,0.5621212,nan,0
3412910225,3412909305,396825,0.022727272,0.054545455,0.5310606,nan,0
3413912835,3413911916,396825,0.025757575,0.0530303,0.5325757,nan,0
3414915120,3414914201,396825,0.045454543,0.07575757,0.49696967,nan,0
3415896770,3415895851,396825,0.03712121,0.07121212,0.49393937,nan,0
3416899096,3416898176,396825,0.049242422,0.06515151,0.53484845,nan,0
3417901040,3417900118,396825,0.06363636,0.07121212,0.5295454,nan,0
3418904043,3418903123,396825,0.05530303,0.06590909,0.55530304,nan,0
3419906948,3419905995,396825,0.053787876,0.076515146,0.5212121,nan,0
3420909173,3420908240,396825,0.05909091,0.071969695,0.53787875,nan,0
3421911624,3421910704,396825,0.056060605,0.076515146,0.5280303,nan,0
3422913672,3422912724,396825,0.050757576,0.08333333,0.49999997,nan,0
3423895396,3423894477,396825,0.040151514,0.06818181,0.5083333,nan,0
3424897436,3424896516,396825,0.04242424,0.073484845,0.5181818,nan,0
3425899498,3425898550,396825,0.056060605,0.06666666,0.55530304,nan,0
3426902631,3426901695,396825,0.05909091,0.07121212,0.5363636,nan,0
3427904859,3427903922,396825,0.045454543,0.07575757,0.5098485,nan,0
3428907828,3428906909,396825,0.046212118,0.068939395,0.505303,nan,0
3429910282,3429909362,396825,0.034848485,0.061363634,0.5083333,nan,0
3430913038,3430912118,396825,0.03712121,0.0530303,0.5310606,nan,0
3431894689,3431893700,396825,0.047727272,0.07954545,0.5007576,nan,0
3432896555,3432895635,396825,0.036363635,0.070454545,0.49545452,nan,0
3433898803,3433897883,396825,0.03333333,0.06590909,0.51666665,nan,0
3434901865,3434900946,396825,0.054545455,0.06060606,0.53787875,nan,0
3435904376,3435903428,396825,0.05681818,0.070454545,0.5234848,nan,0
3436907108,3436906188,396825,0.045454543,0.06287879,0.5113636,nan,0
3437909706,3437908701,396825,0.047727272,0.05833333,0.53484845,nan,0
3438912198,3438911279,396825,0.05909091,0.068939395,0.5393939,nan,0
3439915349,3439914429,396825,0.047727272,0.0780303,0.48863634,nan,0
3440918114,3440917119,396825,0.029545454,0.061363634,0.5121212,nan,0
