timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,open_drone_id_system_healthy,parachute_system_healthy
3050761531,1200.0,0.3479541,499.99854,0.0,49997,284,20.792019,4462,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052011501,1200.0,0.3479541,827.9768,0.0,50020,284,20.999413,4464,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053014467,1200.0,0.3479541,562.3293,0.0,50034,284,20.937792,4465,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053264452,1200.0,0.3479541,562.3293,0.0,50036,284,20.937792,4465,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054514537,1200.0,0.3479541,439.95206,0.0,50064,284,20.997713,4466,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055776524,1200.0,0.3479541,951.2032,0.0,50079,284,20.960405,4467,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057036608,1200.0,0.3479541,395.99326,0.0,50097,284,20.999641,4469,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058039485,1200.0,0.3479541,958.30145,0.0,50117,284,20.94103,4470,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058289513,1200.0,0.3479541,958.30145,0.0,50120,284,20.94103,4470,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059539558,1200.0,0.3479541,430.9991,0.0,50135,284,20.999958,4471,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060800579,1200.0,0.3479541,589.1089,0.0,50165,284,20.79208,4472,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062060557,1200.0,0.3479541,577.9255,0.0,50179,284,20.997292,4474,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063060646,1200.0,0.3479541,850.5995,0.0,50203,284,20.794632,4475,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063310555,1200.0,0.3479541,850.5995,0.0,50206,284,20.794632,4475,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064573596,1200.0,0.3479541,489.82904,0.0,50221,284,20.992672,4476,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065833522,1200.0,0.3479541,429.8703,0.0,50250,284,20.944958,4478,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066833617,1200.0,0.3479541,1079.999,0.0,50261,284,20.99998,4479,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067093610,1200.0,0.3479541,382.92645,0.0,50264,284,20.995968,4479,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068343560,1200.0,0.3479541,562.413,0.0,50279,284,20.79344,4480,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069594693,1200.0,0.3479541,796.2802,0.0,50305,284,20.981033,4481,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070847491,1200.0,0.3479541,572.2948,0.0,50322,284,20.792717,4482,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071857462,1200.0,0.3479541,433.69888,0.0,50346,284,20.937187,4484,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072107428,1200.0,0.3479541,999.9991,0.0,50349,284,20.792059,4484,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073358552,1200.0,0.3479541,460.4392,0.0,50365,284,20.974455,4485,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074619604,1200.0,0.3479541,489.61713,0.0,50390,284,20.983591,4486,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075872494,1200.0,0.3479541,828.7137,0.0,50406,284,20.792099,4488,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076872604,1200.0,0.3479541,566.3011,0.0,50418,284,20.937187,4489,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077132470,1200.0,0.3479541,445.96475,0.0,50423,284,20.99834,4489,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078383426,1200.0,0.3479541,976.0708,0.0,50447,284,20.980026,4490,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079643683,1200.0,0.3479541,528.6883,0.0,50463,284,20.791113,4491,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080903580,1200.0,0.3479541,513.8243,0.0,50492,284,20.790577,4493,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081906513,1200.0,0.3479541,811.8796,0.0,50503,284,20.792038,4494,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082156425,1200.0,0.3479541,473.65152,0.0,50505,284,20.940384,4494,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083406426,1200.0,0.3479541,916.9386,0.0,50532,284,20.998592,4495,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084666561,1200.0,0.3479541,540.60846,0.0,50549,284,20.792635,4496,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085926457,1200.0,0.3479541,493.97333,0.0,50574,284,20.998865,4498,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086927601,1200.0,0.3479541,857.97595,0.0,50587,284,20.999413,4499,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087177645,1200.0,0.3479541,498.56174,0.0,50589,284,20.981556,4499,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088430468,1200.0,0.3479541,504.98032,0.0,50604,284,20.999182,4500,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089680467,1200.0,0.3479541,950.18463,0.0,50631,284,20.937962,4501,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090941427,1200.0,0.3479541,439.9947,0.0,50650,284,20.999746,4503,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091941665,1200.0,0.3479541,585.3789,0.0,50671,284,20.977743,4504,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092201561,1200.0,0.3479541,859.86584,0.0,50674,284,20.996723,4504,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093451963,1200.0,0.3479541,531.8048,0.0,50690,284,20.796837,4505,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094714467,1200.0,0.3479541,426.96713,0.0,50718,284,20.998383,4506,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095964505,1200.0,0.3479541,950.2235,0.0,50734,284,20.938818,4508,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096964726,1200.0,0.3479541,557.9827,0.0,50746,284,20.99935,4509,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097224621,1200.0,0.3479541,445.92734,0.0,50750,284,20.996578,4509,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098474614,1200.0,0.3479541,911.8649,0.0,50773,284,20.791708,4510,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099734672,1200.0,0.3479541,439.69583,0.0,50789,284,20.796425,4511,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100989431,1200.0,0.3479541,568.31683,0.0,50818,284,20.79208,4513,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101989951,1200.0,0.3479541,893.5332,0.0,50832,284,20.895542,4514,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102250640,1200.0,0.3479541,550.7351,0.0,50834,284,20.989904,4514,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103510779,1200.0,0.3479541,813.5777,0.0,50858,284,20.989105,4515,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104770570,1200.0,0.3479541,529.9995,0.0,50876,284,20.99998,4516,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106023657,1200.0,0.3479541,439.5291,0.0,50901,284,20.788538,4518,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107025023,1200.0,0.3479541,1023.4272,0.0,50914,284,20.926943,4519,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107275731,1200.0,0.3479541,382.64032,0.0,50916,284,20.98028,4519,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108526621,1200.0,0.3479541,576.66205,0.0,50933,284,20.987701,4520,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109776426,1200.0,0.3479541,827.23395,0.0,50958,284,20.980572,4521,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111039695,1200.0,0.3479541,445.05557,0.0,50976,284,20.955532,4523,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112049491,1200.0,0.3479541,539.5667,0.0,50999,284,20.98315,4524,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112300034,1200.0,0.3479541,983.2063,0.0,51001,284,20.792881,4524,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113549450,1200.0,0.3479541,474.9036,0.0,51017,284,20.995737,4525,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114809938,1200.0,0.3479541,484.25525,0.0,51044,284,20.796238,4527,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115810472,1200.0,0.3479541,827.17535,0.0,51055,284,20.979084,4528,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116070530,1200.0,0.3479541,827.17535,0.0,51059,284,20.979084,4528,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117323640,1200.0,0.3479541,478.51807,0.0,51076,284,20.935165,4529,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118573864,1200.0,0.3479541,943.7073,0.0,51100,284,20.795229,4530,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119833464,1200.0,0.3479541,567.8416,0.0,51118,284,20.994144,4531,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120833626,1200.0,0.3479541,392.1324,0.0,51141,284,20.794899,4532,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121083535,1200.0,0.3479541,392.1324,0.0,51145,284,20.794899,4533,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122343454,1200.0,0.3479541,426.5186,0.0,51159,284,20.781647,4534,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123593423,1200.0,0.3479541,895.4609,0.0,51186,284,20.801636,4535,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124847489,1200.0,0.3479541,557.26416,0.0,51203,284,20.93479,4537,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125857427,1200.0,0.3479541,537.3031,0.0,51215,284,20.972797,4538,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126107705,1200.0,0.3479541,537.3031,0.0,51228,284,20.972797,4538,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127357451,1200.0,0.3479541,485.16003,0.0,51242,284,20.792572,4539,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128617520,1200.0,0.3479541,466.3357,0.0,51258,284,20.792038,4540,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129867502,1200.0,0.3479541,1029.7468,0.0,51286,284,20.792965,4542,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130870747,1200.0,0.3479541,381.85443,0.0,51300,284,20.937187,4543,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131120852,1200.0,0.3479541,381.85443,0.0,51304,284,20.937187,4543,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132381550,1200.0,0.3479541,836.2198,0.0,51327,284,20.980425,4544,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133631530,1200.0,0.3479541,532.6728,0.0,51343,284,20.792059,4545,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134891419,1200.0,0.3479541,412.9587,0.0,51372,284,20.9979,4547,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135891426,1200.0,0.3479541,1000.13965,0.0,51383,284,20.794983,4548,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136141711,1200.0,0.3479541,1000.13965,0.0,51387,284,20.794983,4548,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137404878,1200.0,0.3479541,528.3442,0.0,51400,284,20.934391,4549,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138655877,1200.0,0.3479541,789.1839,0.0,51427,284,20.794056,4550,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139905899,1200.0,0.3479541,567.3895,0.0,51443,284,20.977428,4552,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140910425,1200.0,0.3479541,445.996,0.0,51469,284,20.999813,4553,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141160599,1200.0,0.3479541,445.996,0.0,51470,284,20.999813,4553,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142410542,1200.0,0.3479541,489.1278,0.0,51487,284,20.792881,4554,0,0,0,0,0.0,0,0,1,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
