timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
3246022449,3246021489,396825,-0.073889606,-0.17025506,0.42050552,3
3246470378,3246469416,396825,-0.02860213,-0.1737998,0.44703194,3
3247067980,3247066860,396825,0.025885135,-0.1891111,0.43464923,3
3247515743,3247514782,396825,0.07159516,-0.169159,0.47251743,3
3247963618,3247962590,396825,0.12138016,-0.15361404,0.4223208,3
3248560993,3248560021,396825,0.116967335,-0.12524712,0.44344893,3
3249008826,3249007866,396825,0.14815482,-0.11684327,0.431533,3
3249456304,3249455342,396825,0.13022785,-0.1172802,0.46987206,3
3250054086,3250053119,396825,0.13827609,-0.13071519,0.45304906,3
3250502233,3250501118,396825,0.051207323,-0.16075101,0.46003473,3
3250949837,3250948874,396825,-0.008341856,-0.16647275,0.43440002,3
3251547557,3251546596,396825,-0.014572538,-0.15778501,0.46119827,3
3251995643,3251994681,396825,-0.041256174,-0.17228192,0.45317978,3
3252570948,3252516741,396825,-0.032984406,-0.17199449,0.46086082,3
3253040365,3253039403,396825,-0.042678736,-0.16287453,0.44959217,3
3253488009,3253487049,396825,-0.0601404,-0.16526747,0.48201814,3
3254063227,3254009027,396825,-0.06109263,-0.16628766,0.4596243,3
3254532986,3254532026,396825,-0.039313927,-0.16678657,0.44630843,3
3254980376,3254979410,396825,-0.07061567,-0.168688,0.45160428,3
3255556090,3255501906,396825,-0.050509833,-0.17081168,0.4668265,3
3256025587,3256024625,396825,-0.050605983,-0.17879924,0.4943655,3
3256473680,3256472717,396825,-0.061188802,-0.17507872,0.47620803,3
3257070648,3257069633,396825,-0.044606425,-0.16461605,0.4698566,3
3257519844,3257518029,396825,-0.04671617,-0.16233996,0.4484225,3
3257966818,3257965857,396825,-0.07158374,-0.17292745,0.43212682,3
3258563609,3258562645,396825,-0.058086634,-0.17537715,0.47664022,3
3259012055,3259011043,396825,-0.035298914,-0.16577876,0.4907487,3
3259459479,3259458516,396825,-0.0102681145,-0.17832012,0.4468181,3
3260056341,3260055377,396825,0.0340532,-0.18978687,0.4443984,3
3260504487,3260503450,396825,0.054448627,-0.18122235,0.43406528,3
3260952617,3260951623,396825,0.10391371,-0.14567421,0.48598528,3
3261549661,3261548701,396825,0.13689674,-0.124404535,0.48237303,3
3261998094,3261997118,396825,0.14474446,-0.09335601,0.4524813,3
3262573717,3262519456,396825,0.1376602,-0.084802926,0.4528695,3
3263042459,3263041483,396825,0.16148631,-0.08444904,0.4375671,3
3263490368,3263489369,396825,0.1442446,-0.05603553,0.43765548,3
3264066023,3264011776,396825,0.18083134,-0.04104597,0.454926,3
3264534835,3264533874,396825,0.13231133,-0.024874689,0.4945635,3
3264982983,3264982023,396825,0.15341303,-0.009058734,0.4652524,3
3265558701,3265504449,396825,0.18244126,0.016023459,0.44154772,3
3266028100,3266027118,396825,0.18922351,0.035770297,0.45951593,3
3266476587,3266475625,396825,0.19674174,0.053550832,0.4381926,3
3267052551,3266998262,396825,0.17457299,0.09921509,0.44894835,3
3267521844,3267520883,396825,0.2014759,0.09267012,0.40558165,3
3267970302,3267969339,396825,0.17965847,0.09387511,0.44023603,3
3268567388,3268566355,396825,0.14793794,0.09522214,0.42853665,3
3269015352,3269014340,396825,0.096863955,0.100400954,0.48136443,3
3269463533,3269462571,396825,0.129174,0.09619309,0.46424484,3
3270060542,3270059582,396825,0.16527954,0.1016701,0.40788716,3
3270508403,3270507438,396825,0.19632214,0.08603076,0.45279783,3
3270957272,3270955287,396825,0.22981317,0.07472701,0.40338588,3
3271553619,3271552658,396825,0.24676456,0.029093,0.42866915,3
3272001448,3272000485,396825,0.2281495,-0.02351239,0.42909986,3
3272449865,3272448903,396825,0.23892659,-0.05482946,0.46103728,3
3273046940,3273045978,396825,0.18526623,-0.076493785,0.4348569,3
3273495011,3273494044,396825,0.13970503,-0.05922071,0.48661643,3
3274070863,3274016563,396825,0.13419744,-0.0721817,0.45154494,3
3274539622,3274538661,396825,0.16851513,-0.046165533,0.45111126,3
3274987564,3274986603,396825,0.11061138,-0.04971722,0.45863992,3
3275563151,3275508857,396825,0.14111046,-0.06916426,0.45570454,3
3276032501,3276031529,396825,0.21632287,-0.06699082,0.43141475,3
3276480591,3276479629,396825,0.24779019,-0.08404118,0.4576087,3
3277056669,3277002376,396825,0.21899346,-0.08803722,0.4369528,3
3277526036,3277525014,396825,0.21062969,-0.08317978,0.44595814,3
3277973502,3277972538,396825,0.16929932,-0.08065161,0.4679098,3
3278571190,3278570227,396825,0.17738086,-0.070068784,0.43173245,3
3279019908,3279018255,396825,0.1806402,-0.073646024,0.48966503,3
3279467027,3279466064,396825,0.19769433,-0.0529813,0.45491737,3
3280064661,3280063512,396825,0.17457241,-0.047505002,0.4822535,3
3280512114,3280511064,396825,0.17749356,-0.06426714,0.44259626,3
3280959619,3280958628,396825,0.16736142,-0.022554908,0.46474743,3
3281557381,3281556254,396825,0.20868215,-0.022296749,0.4442589,3
3282005125,3282004161,396825,0.1914697,-0.051930405,0.458462,3
3282453147,3282452148,396825,0.18848605,-0.043571565,0.46099073,3
3283050740,3283049774,396825,0.19607455,-0.051670812,0.44326496,3
3283498408,3283497440,396825,0.18200281,0.0017009955,0.4849599,3
3283946135,3283945173,396825,0.21026218,0.038225885,0.46437067,3
3284543588,3284542618,396825,0.170225,0.1421834,0.4155427,3
3284991087,3284990118,396825,0.13587047,0.17108329,0.44776988,3
3285567228,3285512796,396825,0.1280671,0.18057612,0.420658,3
3286035946,3286034983,396825,0.09918663,0.21130839,0.4502911,3
3286483759,3286482796,396825,0.10241559,0.18570028,0.45040312,3
3287059782,3287005387,396825,0.022963723,0.17666322,0.42521095,3
3287528959,3287527941,396825,0.028767623,0.15780936,0.4777404,3
3287976650,3287975688,396825,0.010993414,0.15636522,0.43211335,3
3288552663,3288498131,396825,0.019614803,0.1631009,0.4449997,3
3289021411,3289020444,396825,0.033145398,0.15326077,0.4340659,3
3289468880,3289467918,396825,0.043915585,0.15777808,0.44318533,3
3290066225,3290065257,396825,0.06109921,0.1596783,0.43170357,3
3290514083,3290513118,396825,0.05835198,0.17493072,0.43461007,3
3290962000,3290961037,396825,0.047336407,0.1814433,0.4723605,3
3291559375,3291558378,396825,-0.08642102,0.16890997,0.4612598,3
3292006999,3292006036,396825,-0.13848007,0.13559517,0.44873643,3
3292454996,3292453997,396825,-0.14123563,0.117435165,0.4391005,3
3293052613,3293051651,396825,-0.16227303,0.1265764,0.46630836,3
3293500588,3293499626,396825,-0.16093215,0.13070224,0.48248833,3
3293948532,3293947549,396825,-0.15115306,0.1316729,0.4640655,3
3294545864,3294544900,396825,-0.14218187,0.14293282,0.42896694,3
3294993778,3294992815,396825,-0.12988499,0.13850649,0.4694619,3
3295569617,3295515436,396825,-0.13107216,0.12957677,0.44851705,3
3296039412,3296038451,396825,-0.14754021,0.12516768,0.46282318,3
3296487054,3296486053,396825,-0.14819917,0.12098843,0.47799987,3
3297062849,3297008563,396825,-0.13157645,0.13810872,0.45772648,3
3297532231,3297531269,396825,-0.11195314,0.14805,0.43879277,3
3297980402,3297979274,396825,-0.091982365,0.16861768,0.43901765,3
3298556000,3298501748,396825,-0.08739881,0.18484664,0.4412657,3
3299025396,3299024436,396825,-0.03754425,0.20648824,0.44403028,3
3299473207,3299472245,396825,0.020361759,0.20400959,0.42319527,3
3300071007,3300070046,396825,0.07502913,0.19463721,0.45880264,3
3300519554,3300518005,396825,0.060799286,0.18640809,0.4604162,3
3300967259,3300966282,396825,0.02103082,0.19304001,0.44299525,3
3301564659,3301563667,396825,0.08606607,0.14697641,0.4330526,3
3302012833,3302011868,396825,0.11080888,0.14110434,0.424094,3
3302460562,3302459569,396825,0.13061081,0.12479769,0.4315121,3
3303058173,3303057209,396825,0.17395714,0.06637937,0.45939052,3
3303506368,3303505201,396825,0.2058861,0.033498805,0.4520349,3
3303954090,3303953118,396825,0.19211425,-0.043886296,0.46591383,3
3304551674,3304550582,396825,0.14825268,-0.057679735,0.4205838,3
3304999358,3304998396,396825,0.11576394,-0.02927507,0.46819782,3
3305447278,3305446300,396825,0.10806653,-0.03672192,0.4758759,3
3306044619,3306043659,396825,0.109141506,-0.011399367,0.4917487,3
3306492264,3306491119,396825,0.10574659,-0.009934094,0.49612808,3
3307067427,3307013210,396825,0.16143465,-0.022191972,0.46579215,3
3307536716,3307535754,396825,0.18711764,-0.027630176,0.44996867,3
3307984630,3307983588,396825,0.19754031,-0.038905583,0.43431947,3
3308560339,3308506113,396825,0.18619475,-0.031564027,0.45145464,3
3309030171,3309029118,396825,0.21197073,-0.02480184,0.46280146,3
3309477681,3309476718,396825,0.20733687,-0.060845166,0.45429012,3
3310053649,3309999465,396825,0.18523106,-0.046593547,0.44052756,3
3310522918,3310521956,396825,0.2005228,-0.037657175,0.4550938,3
3310970672,3310969710,396825,0.16127115,-0.054098994,0.4695008,3
3311567646,3311566685,396825,0.15367371,-0.042173237,0.4552731,3
3312016086,3312015118,396825,0.17105527,-0.058737088,0.44826096,3
3312463862,3312462901,396825,0.17174132,-0.069834135,0.42629874,3
3313060452,3313059489,396825,0.19012417,-0.08543305,0.41684198,3
3313508620,3313507657,396825,0.17260678,-0.11351758,0.4424421,3
3313956727,3313955650,396825,0.17380697,-0.1359332,0.43802476,3
3314553944,3314552916,396825,0.106984496,-0.19236736,0.4427305,3
3315002150,3315001189,396825,0.060684994,-0.19138747,0.46835715,3
3315450141,3315449179,396825,0.018123247,-0.19551559,0.47057757,3
3316047241,3316046249,396825,-0.018552095,-0.18585807,0.4401995,3
3316495479,3316494489,396825,-0.0101478025,-0.20288895,0.43544495,3
3317071206,3317016930,396825,-0.06324696,-0.18468872,0.45187342,3
3317540590,3317539627,396825,-0.09386038,-0.19427569,0.47244927,3
3317988936,3317987749,396825,-0.12736171,-0.17934656,0.43470734,3
3318564666,3318510433,396825,-0.111225754,-0.1711472,0.45485145,3
3319034078,3319032951,396825,-0.09580524,-0.15970188,0.43521142,3
3319482244,3319481251,396825,-0.0422803,-0.16851845,0.4463619,3
3320057897,3320003679,396825,-0.033321984,-0.17189841,0.4558061,3
3320526700,3320525707,396825,-0.030055307,-0.15908176,0.43356124,3
3320974585,3320973625,396825,-0.04028879,-0.16910632,0.4795019,3
3321571415,3321570452,396825,-0.0704467,-0.16143857,0.4804553,3
3322019180,3322018219,396825,-0.057401553,-0.1691349,0.4633882,3
3322467683,3322466695,396825,-0.030545793,-0.17029206,0.43159693,3
3323064667,3323063707,396825,0.008865483,-0.18169656,0.461137,3
3323512087,3323511122,396825,0.012683041,-0.19837554,0.4696784,3
3323960415,3323959453,396825,0.016980909,-0.19779275,0.43266243,3
3324557317,3324556345,396825,0.033432245,-0.1910728,0.45131052,3
3325005305,3325004342,396825,0.043050706,-0.17670594,0.47245356,3
3325453583,3325452616,396825,-0.028518282,-0.1747671,0.44080585,3
3326050603,3326049639,396825,-0.0045704246,-0.17433941,0.43793958,3
3326498477,3326497498,396825,-0.019279405,-0.16140787,0.43474466,3
3327074315,3327020020,396825,-0.037257914,-0.17249584,0.4588331,3
3327543658,3327542665,396825,-0.026983753,-0.17396867,0.471833,3
3327991130,3327990166,396825,-0.052797914,-0.16154464,0.45335478,3
3328567218,3328512838,396825,-0.006747709,-0.16955799,0.4692372,3
3329036118,3329035118,396825,0.037766837,-0.1808683,0.4306559,3
3329484283,3329483249,396825,0.03674428,-0.18078749,0.43616349,3
3330061376,3330006024,396825,0.006499314,-0.17563312,0.449432,3
3330529614,3330528645,396825,-0.059167117,-0.17511107,0.467919,3
3330977198,3330976207,396825,-0.09187751,-0.15836047,0.4655169,3
3331553572,3331499179,396825,-0.12935485,-0.11042327,0.4717742,3
3332022663,3332021700,396825,-0.16631635,-0.023691926,0.48251057,3
3332470933,3332469971,396825,-0.18746755,0.040192828,0.47141045,3
3333068310,3333067349,396825,-0.14045855,0.12567753,0.43715346,3
3333516460,3333515288,396825,-0.08389257,0.15693104,0.47195208,3
3333964176,3333963178,396825,-0.06858583,0.1652359,0.41965002,3
3334561117,3334560122,396825,-0.0019674972,0.18979144,0.44229203,3
3335008819,3335007856,396825,-0.002150789,0.19247982,0.45865744,3
3335456820,3335455855,396825,-0.052990347,0.18778053,0.41801086,3
3336054487,3336053518,396825,-0.13998696,0.1626759,0.4500135,3
3336502355,3336501392,396825,-0.1720978,0.12023083,0.4359367,3
3336950374,3336949413,396825,-0.17540008,0.09005409,0.43557057,3
3337547821,3337546802,396825,-0.21353953,0.016481657,0.4329843,3
3337995800,3337994838,396825,-0.18923041,-0.027397748,0.4425276,3
3338571798,3338517363,396825,-0.17920104,-0.04408984,0.4447717,3
3339040531,3339039571,396825,-0.15220806,-0.07664488,0.4365911,3
3339488417,3339487454,396825,-0.15355477,-0.071319796,0.4637272,3
3340064507,3340010085,396825,-0.15856752,-0.039094456,0.45929152,3
3340533877,3340532887,396825,-0.17649528,0.0021151053,0.45883256,3
3340981825,3340980839,396825,-0.19372623,0.026610624,0.47328782,3
3341558120,3341503708,396825,-0.19649532,0.03796394,0.45544058,3
3342027231,3342026236,396825,-0.22816826,0.017227232,0.45417565,3
3342475086,3342474118,396825,-0.2097153,0.023819994,0.456486,3
3343072385,3343071378,396825,-0.094304204,0.037124634,0.46455413,3
3343520559,3343519598,396825,-0.15446082,0.050546747,0.4806981,3
3343968570,3343967602,396825,-0.17486167,0.08375172,0.48019773,3
3344565991,3344565027,396825,-0.089107096,0.16439699,0.432664,3
3345013835,3345012875,396825,-0.032123655,0.18810636,0.46584842,3
3345461715,3345460723,396825,-0.0074951947,0.18273675,0.46173674,3
3346058650,3346057690,396825,0.035428032,0.16614465,0.43315297,3
3346506440,3346505269,396825,0.018514164,0.17260781,0.42869684,3
3346955010,3346953447,396825,0.048116766,0.18988389,0.44134262,3
3347552037,3347551066,396825,-0.019395426,0.16264567,0.4598771,3
3347999970,3347999007,396825,-0.106326744,0.16858341,0.43784946,3
3348447668,3348446706,396825,-0.17002887,0.142573,0.4276083,3
3349045361,3349044347,396825,-0.19101302,0.0727012,0.44293776,3
3349492796,3349491826,396825,-0.19431683,0.03262676,0.44035423,3
3350068156,3350014028,396825,-0.24240884,0.02043154,0.44373596,3
3350537439,3350536290,396825,-0.23567693,0.023184367,0.45218056,3
3350985087,3350984121,396825,-0.21552819,0.037706897,0.45757645,3
3351561203,3351507068,396825,-0.22572252,0.02027877,0.44217038,3
3352030780,3352029817,396825,-0.15017246,0.041568134,0.480112,3
3352478676,3352477714,396825,-0.061548337,0.036816128,0.48189992,3
3353054382,3353000290,396825,-0.1065092,0.05051306,0.47348604,3
3353523535,3353522573,396825,-0.10439387,0.112545505,0.43390685,3
3353971336,3353970374,396825,-0.034450993,0.13944699,0.43517444,3
3354568708,3354567717,396825,0.019535944,0.16098526,0.45136306,3
3355017189,3355015647,396825,0.02978544,0.15364017,0.47675103,3
3355464499,3355463516,396825,0.026527397,0.14666203,0.45539615,3
3356062121,3356061120,396825,0.038907073,0.15711486,0.46149856,3
3356509775,3356508814,396825,0.020240396,0.16318348,0.45149714,3
3356957387,3356956265,396825,-0.032797813,0.16188721,0.43653452,3
3357554808,3357553838,396825,-0.025654972,0.17685322,0.45603922,3
3358002717,3358001707,396825,-0.054515436,0.17910148,0.45580125,3
3358450717,3358449756,396825,-0.062034786,0.17082503,0.41833866,3
3359048123,3359047161,396825,-0.035021424,0.17968956,0.45105267,3
3359496086,3359495119,396825,0.013076365,0.17773272,0.43557543,3
3360071947,3360017687,396825,0.040356547,0.17712343,0.43594056,3
3360541885,3360540925,396825,0.021049328,0.1590229,0.4275371,3
3360989581,3360988620,396825,0.0035031736,0.14785823,0.42111883,3
3361565182,3361511000,396825,-0.03605766,0.19650888,0.42110205,3
3362034728,3362033767,396825,-0.066315904,0.19036916,0.41946125,3
3362482489,3362481526,396825,-0.13729377,0.14168738,0.44742128,3
3363059217,3363004240,396825,-0.14793502,-0.029004205,0.4723003,3
3363528271,3363527305,396825,-0.048740923,-0.099206395,0.49317616,3
3363975726,3363974765,396825,-0.06403091,-0.14873734,0.48276502,3
3364572228,3364571263,396825,0.004539378,-0.14188956,0.45723352,3
3365020542,3365019581,396825,0.04595284,-0.17348443,0.47287822,3
3365467974,3365467014,396825,0.02540984,-0.18356405,0.46864507,3
3366065279,3366064263,396825,-0.02343148,-0.17967042,0.46300378,3
3366513502,3366512541,396825,-0.066479445,-0.1829414,0.45493293,3
3366961428,3366960420,396825,-0.108542755,-0.17540465,0.43271896,3
3367558553,3367557560,396825,-0.16166219,-0.10344341,0.45639527,3
3368006366,3368005403,396825,-0.24402404,-0.057551574,0.44335848,3
3368454146,3368453156,396825,-0.24407677,-0.0517342,0.41681904,3
3369050941,3369049940,396825,-0.22229277,-0.09795433,0.44471624,3
3369499490,3369498528,396825,-0.23695342,-0.08014695,0.42006007,3
3369947334,3369946368,396825,-0.1927781,-0.08918227,0.41946775,3
3370544543,3370543581,396825,-0.19933231,-0.049510494,0.4469815,3
3370992942,3370991980,396825,-0.15615743,-0.0528725,0.4508522,3
3371568829,3371514562,396825,-0.06120354,-0.06741673,0.46867114,3
3372037880,3372036918,396825,-0.026406288,-0.10735168,0.4987784,3
3372486087,3372485118,396825,-0.0503364,-0.14516845,0.48946768,3
3373061775,3373007511,396825,-0.04549415,-0.16663712,0.46091795,3
3373530921,3373529959,396825,-0.038127497,-0.17384191,0.4716333,3
3373979511,3373978473,396825,-0.09287588,-0.15480827,0.47461003,3
3374555403,3374501089,396825,-0.07479811,-0.15363781,0.45629713,3
3375024443,3375023481,396825,-0.04486987,-0.15585615,0.4354029,3
3375472738,3375471778,396825,-0.04892926,-0.15176211,0.47145778,3
3376069255,3376068285,396825,-0.06245695,-0.15527667,0.42370602,3
3376517126,3376516047,396825,-0.053561136,-0.15428405,0.42733407,3
3376965426,3376964465,396825,-0.044104055,-0.1488666,0.4704337,3
3377562463,3377561476,396825,-0.056696698,-0.15804234,0.42695624,3
3378010571,3378009607,396825,-0.04806474,-0.14800091,0.44283938,3
3378458774,3378457629,396825,-0.053762153,-0.15292233,0.4728077,3
3379055943,3379054982,396825,-0.053688765,-0.14691119,0.4308936,3
3379504051,3379502974,396825,-0.046363503,-0.15257701,0.46357757,3
3379952450,3379951488,396825,-0.06737061,-0.15895405,0.4573338,3
3380549560,3380548551,396825,-0.04887849,-0.14896485,0.46822718,3
3380997716,3380996669,396825,-0.06573737,-0.15504138,0.45137614,3
3381573792,3381519394,396825,-0.061953872,-0.1576522,0.45391208,3
3382042824,3382041863,396825,-0.066633746,-0.15392438,0.46782824,3
3382490593,3382489601,396825,-0.060715333,-0.15648355,0.4328016,3
3383066893,3383012590,396825,-0.06056296,-0.15511484,0.44724554,3
3383536267,3383535119,396825,-0.06573759,-0.15487461,0.452861,3
3383984041,3383983051,396825,-0.056610763,-0.15583643,0.43287447,3
3384560406,3384506118,396825,-0.057274602,-0.15775692,0.4476914,3
3385029843,3385028876,396825,-0.054900214,-0.15786971,0.43548614,3
3385477510,3385476517,396825,-0.059231535,-0.15417333,0.46072382,3
3386053227,3385998853,396825,-0.056190163,-0.15521914,0.45777982,3
3386522534,3386521572,396825,-0.065526515,-0.1611888,0.4586162,3
3386970127,3386969164,396825,-0.058268264,-0.15121903,0.42629611,3
3387567762,3387566763,396825,-0.057441697,-0.15138468,0.43197167,3
3388015661,3388014684,396825,-0.05194205,-0.15335542,0.47707975,3
3388463639,3388462674,396825,-0.05895348,-0.15819943,0.432701,3
3389061089,3389060119,396825,-0.06053175,-0.16109867,0.44022107,3
3389509187,3389508065,396825,-0.06333017,-0.15020354,0.46829933,3
3389956800,3389955833,396825,-0.079268515,-0.15778027,0.42500263,3
3390554299,3390553187,396825,-0.057462096,-0.15319608,0.42259842,3
3391001940,3391000973,396825,-0.085938424,-0.1497906,0.40677488,3
3391450226,3391449222,396825,-0.061039343,-0.14082019,0.43741643,3
3392047798,3392046642,396825,-0.07312162,-0.14745972,0.41620502,3
3392495583,3392494616,396825,-0.082815036,-0.1435926,0.3876142,3
3393071823,3393017315,396825,-0.06565824,-0.14349174,0.41472125,3
3393541122,3393540158,396825,-0.08528958,-0.1402675,0.38944352,3
3393988843,3393987880,396825,-0.06504974,-0.14520946,0.43137708,3
3394565303,3394510779,396825,-0.067350894,-0.1438341,0.41606042,3
3395034622,3395033660,396825,-0.0700008,-0.14393634,0.4343299,3
3395482086,3395481119,396825,-0.066655084,-0.14825727,0.43104196,3
3396058582,3396004089,396825,-0.0662478,-0.14693028,0.42416418,3
3396527782,3396526823,396825,-0.061608434,-0.14381386,0.411563,3
3396975735,3396974544,396825,-0.0666713,-0.13841952,0.41073874,3
3397572997,3397572036,396825,-0.085906416,-0.14399232,0.38471413,3
3398020776,3398019805,396825,-0.08002657,-0.14884722,0.38977852,3
3398468705,3398467743,396825,-0.084098816,-0.15119216,0.3945154,3
3399066331,3399065342,396825,-0.058451563,-0.13723457,0.413518,3
3399514255,3399513242,396825,-0.06237927,-0.13900515,0.4104696,3
3399962783,3399961256,396825,-0.075987145,-0.14254674,0.38249475,3
3400559596,3400558635,396825,-0.060061246,-0.13936289,0.4273926,3
3401007573,3401006611,396825,-0.048612982,-0.13838218,0.41183397,3
3401455405,3401454445,396825,-0.07121323,-0.14050534,0.39541477,3
3402052172,3402051211,396825,-0.05676891,-0.1358843,0.43196255,3
3402500353,3402499120,396825,-0.06085138,-0.13603461,0.40929386,3
3402948041,3402947079,396825,-0.07199444,-0.14301309,0.38594458,3
3403545439,3403544409,396825,-0.059229016,-0.13899156,0.42385918,3
3403993546,3403992505,396825,-0.06068249,-0.13872226,0.39832634,3
3404569284,3404515081,396825,-0.08278139,-0.13458727,0.4038826,3
3405038479,3405037514,396825,-0.022855058,-0.091298215,0.44217175,3
3405486440,3405485450,396825,0.044218093,-0.18448545,0.41352555,3
3406062086,3406007937,396825,0.1512695,-0.01633226,0.42228913,3
3406531430,3406530468,396825,0.042350903,0.14211185,0.45272827,3
3406979416,3406978452,396825,0.027395375,0.17823464,0.40737426,3
3407555247,3407501078,396825,0.011368505,0.19173324,0.41548872,3
3408024925,3408023960,396825,-0.061640874,0.15561962,0.42874414,3
3408472823,3408471830,396825,-0.06627989,0.13794078,0.467048,3
3409070329,3409069367,396825,0.07016648,0.20312732,0.41495377,3
3409518382,3409517418,396825,0.16083635,0.26025817,0.3956275,3
3409966266,3409965118,396825,0.10567276,0.25973257,0.3943059,3
3410563596,3410562613,396825,0.12909669,0.2913089,0.39170766,3
3411011768,3411010757,396825,0.15616044,0.2297307,0.39996698,3
3411459549,3411458585,396825,0.096802816,0.1640504,0.41465837,3
3412056885,3412055923,396825,0.15146863,0.14376833,0.43063128,3
3412504884,3412503922,396825,0.1461441,0.13204002,0.43852845,3
3412952790,3412951754,396825,0.15424806,0.13549216,0.44790563,3
3413550513,3413549479,396825,0.13979767,0.13363582,0.42154568,3
3413998930,3413997419,396825,0.16060708,0.14157897,0.45478952,3
3414446085,3414445118,396825,0.15828286,0.14122385,0.4378075,3
3415043456,3415042493,396825,0.18344611,0.14195287,0.4588432,3
3415491212,3415490248,396825,0.16742702,0.1509346,0.38542232,3
3416067135,3416012969,396825,0.16558743,0.15032475,0.41432366,3
3416536718,3416535756,396825,0.16068563,0.1492109,0.39920914,3
3416984530,3416983481,396825,0.16101828,0.13881582,0.42684844,3
3417559966,3417505618,396825,0.16694717,0.14885312,0.41575783,3
3418029495,3418028346,396825,0.17511675,0.1515697,0.43730658,3
3418477172,3418476210,396825,0.17357011,0.151887,0.40688336,3
3419053847,3418999015,396825,0.16952744,0.14101899,0.42818153,3
3419522810,3419521848,396825,0.15742758,0.14342065,0.40174326,3
3419971106,3419970141,396825,0.18078215,0.14922291,0.43138787,3
3420567654,3420566692,396825,0.17995344,0.14884943,0.43700817,3
3421015944,3421014981,396825,0.17837285,0.15593693,0.4108508,3
3421463748,3421462783,396825,0.16150753,0.14431515,0.41379413,3
3422060917,3422059688,396825,0.1607648,0.14225215,0.4093956,3
3422508702,3422507739,396825,0.18563928,0.15641949,0.4320081,3
3422956560,3422955598,396825,0.16975828,0.1443649,0.39879864,3
3423553986,3423552861,396825,0.17228572,0.14758967,0.4038598,3
3424002126,3424001158,396825,0.17450269,0.14082015,0.43486726,3
3424450017,3424449054,396825,0.17430604,0.14403105,0.4198277,3
3425046579,3425045592,396825,0.16767436,0.15677579,0.40556237,3
3425494617,3425493656,396825,0.16807187,0.13804321,0.4232021,3
3426070383,3426016023,396825,0.17517976,0.14741232,0.41737372,3
3426539862,3426538880,396825,0.18250704,0.1509306,0.42600864,3
3426988186,3426987225,396825,0.15937173,0.13710153,0.40054834,3
3427563828,3427509481,396825,0.17191404,0.14575857,0.41761202,3
3428032771,3428031800,396825,0.1954231,0.15345712,0.43118784,3
3428481011,3428480050,396825,0.16493122,0.1414195,0.39959377,3
3429057013,3429002701,396825,0.17030439,0.14490491,0.41808933,3
3429526257,3429525288,396825,0.17934409,0.14477713,0.43883604,3
3429974475,3429973511,396825,0.16486146,0.14474851,0.39496663,3
3430571784,3430570821,396825,0.16261762,0.1449161,0.38291132,3
3431019723,3431018761,396825,0.17774701,0.14688699,0.4376248,3
3431468112,3431467146,396825,0.16908576,0.14572252,0.4043578,3
3432064959,3432063995,396825,0.16905725,0.14980212,0.39913672,3
3432512852,3432511888,396825,0.17789294,0.14394286,0.44381243,3
3432960902,3432959738,396825,0.16663562,0.15027444,0.38997304,3
3433557778,3433556654,396825,0.15928665,0.15256943,0.39306453,3
3434005581,3434004618,396825,0.1721308,0.14970195,0.43673533,3
3434453861,3434452899,396825,0.16434295,0.14638561,0.3987856,3
3435051104,3435050134,396825,0.16490254,0.14756863,0.40810937,3
3435499119,3435498118,396825,0.17377391,0.14563012,0.4411794,3
3435947367,3435946370,396825,0.161909,0.14242736,0.39702153,3
3436544585,3436543624,396825,0.15270093,0.14465725,0.396993,3
3436992173,3436991129,396825,0.18448032,0.15288952,0.42154872,3
3437568533,3437514149,396825,0.17259018,0.14508395,0.41496214,3
3438037539,3438036577,396825,0.1635139,0.14096045,0.4069645,3
3438485528,3438484566,396825,0.18113673,0.1499769,0.42270702,3
3439061771,3439007398,396825,0.17337781,0.14552337,0.41245484,3
3439531125,3439530124,396825,0.15475231,0.1364926,0.41525215,3
3439979162,3439978200,396825,0.17867541,0.15277436,0.40764737,3
3440555564,3440501067,396825,0.17058635,0.14350194,0.419887,3
3441024780,3441023809,396825,0.17726439,0.14379787,0.42858696,3
3441472711,3441471649,396825,0.16530928,0.1424722,0.40084928,3
